substance,product,year,month,title,text,date_published,description,language,isModified,url
Secukinumab,"""Cosentyx""",2015,0,COSENTYX 150 mg Injektionslösung i.e.Fertigpen,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament COSENTYX 150 mg Injektionslösung i.e.Fertigpen (PZN: 12391626) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/COSENTYX-150-mg-Injektionsloesung-i.e.Fertigpen-12391626.html
Secukinumab,"""Cosentyx""",2015,0,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_C-28.html
Tedizolid,"""Sivextro""",2015,5,,,,,,0,
Tedizolid,"""Sivextro""",2015,5,,,,,,0,
Tedizolid,"""Sivextro""",2015,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_S-10.html
Trametinib,"""Mekinist""",2015,10,"MEKINIST 2,0 mg Filmtabletten","Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament MEKINIST 2,0 mg Filmtabletten (PZN: 11295412) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/MEKINIST-20-mg-Filmtabletten-11295412.html
Trametinib,"""Mekinist""",2015,10,"MEKINIST 0,5 mg Filmtabletten","Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament MEKINIST 0,5 mg Filmtabletten (PZN: 11295429) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/MEKINIST-05-mg-Filmtabletten-11295429.html
Trametinib,"""Mekinist""",2015,10,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_M-6.html
Vortioxetin,"""Brintellix""",2015,5,,,,,,0,
Vortioxetin,"""Brintellix""",2015,5,,,,,,0,
Vortioxetin,"""Brintellix""",2015,5,BRINTELLIX 5 mg Filmtabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament BRINTELLIX 5 mg Filmtabletten (PZN: 11678337) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/BRINTELLIX-5-mg-Filmtabletten-11678337.html
Vortioxetin,"""Brintellix""",2015,5,,,,,,0,
Vortioxetin,"""Brintellix""",2015,5,,,,,,0,
Vortioxetin,"""Brintellix""",2015,5,BRINTELLIX 20 mg Filmtabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament BRINTELLIX 20 mg Filmtabletten (PZN: 11678449) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/BRINTELLIX-20-mg-Filmtabletten-11678449.html
Vortioxetin,"""Brintellix""",2015,5,,,,,,0,
Vortioxetin,"""Brintellix""",2015,5,,,,,,0,
Vortioxetin,"""Brintellix""",2015,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_B-12.html
Vortioxetin,"""Brintellix""",2015,5,Krankheits-Ratgeber von A bis Z,"Wie kommt es zu einem Schlaganfall? Welche Ursachen hat Asthma? Erfahren Sie mehr in unseren Krankheits-Ratgebern. Die Texte können den Arztbesuch nicht ersetzen, aber bei der Vorbereitung helfen.",2013-09-26 13:12:18,"Leicht verständliche Ratgeber zu mehr als 400 Krankheiten: Informationen zu Ursachen, Symptomen, Diagnose und Therapie. Alphabetisch sortiert von A wie Allergie...",de,0,https://www.apotheken-umschau.de/Krankheiten
Albiglutid,"""Eperzan""",2014,10,,,,,,0,
Albiglutid,"""Eperzan""",2014,10,EPERZAN 50 mg Plv.u.Lösungsm.z.Her.e.Inj.-Lsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament EPERZAN 50 mg Plv.u.Lösungsm.z.Her.e.Inj.-Lsg. (PZN: 10984517) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/EPERZAN-50-mg-Plv.u.Loesungsm.z.Her.e.Inj.-Lsg.-10984517.html
Albiglutid,"""Eperzan""",2014,10,EPERZAN 30 mg Plv.u.Lösungsm.z.Her.e.Inj.-Lsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament EPERZAN 30 mg Plv.u.Lösungsm.z.Her.e.Inj.-Lsg. (PZN: 10530928) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/EPERZAN-30-mg-Plv.u.Loesungsm.z.Her.e.Inj.-Lsg.-10530928.html
Albiglutid,"""Eperzan""",2014,10,EPERZAN 50 mg Plv.u.Lösungsm.z.Her.e.Inj.-Lsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament EPERZAN 50 mg Plv.u.Lösungsm.z.Her.e.Inj.-Lsg. (PZN: 10530934) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/Eperzan-50mg-Plv.--Lsm.-zur-Herst.-einer-Inj.lsg.-10530934.html
Albiglutid,"""Eperzan""",2014,10,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_E-4.html
Albiglutid,"""Eperzan""",2014,10,Medikamente eines Wirkstoffs,"Wirkstoffe von A-Z
Wählen Sie aus der Liste das Medikament aus, für das Sie genauere Informationen angezeigt bekommen wollen:",2015-11-09 16:09:07,Auflistung von Medikamenten eines bestimmten Wirkstoffs,de,0,https://www.apotheken-umschau.de/Medikamente/Wirkstofflisten/Albiglutid-10391.html
Alipogen_tiparvovec,"""Glybera""",2014,11,,,,,,0,
Alipogen_tiparvovec,"""Glybera""",2014,11,Medikamente eines Wirkstoffs,"Wirkstoffe von A-Z
Wählen Sie aus der Liste das Medikament aus, für das Sie genauere Informationen angezeigt bekommen wollen:",2015-11-09 16:09:07,Auflistung von Medikamenten eines bestimmten Wirkstoffs,de,0,https://www.apotheken-umschau.de/Medikamente/Wirkstofflisten/Alipogen-tiparvovec-11693.html
Alipogen_tiparvovec,"""Glybera""",2014,11,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_G-6.html
Avanafil,"""Spedra""",2014,3,SPEDRA 100 mg Tabletten,"Gegenanzeigen
Gegenanzeigen von SPEDRA 100 mg Tabletten
Beschreibt, welche Erkrankungen oder Umstände gegen eine Anwendung des Arzneimittels sprechen, in welchen Altersgruppen das Arzneimittel nicht eingesetzt werden sollte/darf und ob Schwangerschaft und Stillzeit gegen die Anwendung des Arzneimittels sprechen.
Immer:- Überempfindlichkeit gegen die Inhaltsstoffe- Herzinfarkt, der erst kurze Zeit zurückliegt (etwa 6 Monate)- Schlaganfall, der erst kurze Zeit zurückliegt (etwa 6 Monate)- Herzrhythmusstörungen lebensbedrohlich- Niedriger Blutdruck- Bluthochdruck- Angina pectoris- Herzschwäche mit Ruhebeschwerden- Schwere Leberfunktionsstörung- Schwere Nierenfunktionsstörung- Sehverlust durch einen Gefäßverschluss am Auge- Erbliche Netzhauterkrankung der AugenUnter Umständen - sprechen Sie hierzu mit Ihrem Arzt oder Apotheker:- Herz-Kreislauf-ErkrankungenDas Arzneimittel ist für Frauen nicht geeignet.- Kinder und Jugendliche unter 18 Jahren: Das Arzneimittel darf nicht angewendet werden.- Schwangerschaft: Das Arzneimittel ist für Frauen in der Regel nicht geeignet. Sollte sich die Frage nach einer Anwendung aus irgendwelchen Gründen trotzdem stellen, dann wenden Sie sich bitte an Ihren Arzt.- Stillzeit: Fragen Sie in Ausnahmefällen auch dazu Ihren Arzt, da das Arzneimittel für Frauen in der Regel nicht geeignet ist.Ist Ihnen das Arzneimittel trotz einer Gegenanzeige verordnet worden, sprechen Sie mit Ihrem Arzt oder Apotheker. Der therapeutische Nutzen kann höher sein, als das Risiko, das die Anwendung bei einer Gegenanzeige in sich birgt.",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament SPEDRA 100 mg Tabletten (PZN: 10130531) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/SPEDRA-100-mg-Tabletten-10130531.html
Avanafil,"""Spedra""",2014,3,Medikamente im Überblick,"Was die Apotheken vor Ort leisten
Wenn die eigene Gesundheit in Gefahr ist, brauchen wir schnelle, kompetente Hilfe und jemanden, der uns verständlich sagt, was wichtig ist. Apothekerinnen und Apotheker beraten zu diesen Fragen",2013-09-30 08:14:51,"Beipackzettel finden, Wechselwirkungen checken, Wirkung und Anwendung von Medikamenten nachlesen: Alles Wichtige über Arzneimittel finden Sie hier",de,0,https://www.apotheken-umschau.de/Medikamente
Avanafil,"""Spedra""",2014,3,Archiv der Apotheken Umschau,,,Archiv der Apotheken Umschau,de,0,https://www.apotheken-umschau.de/archiv
Avanafil,"""Spedra""",2014,3,SPEDRA 100 mg Tabletten,"Gegenanzeigen
Gegenanzeigen von SPEDRA 100 mg Tabletten
Beschreibt, welche Erkrankungen oder Umstände gegen eine Anwendung des Arzneimittels sprechen, in welchen Altersgruppen das Arzneimittel nicht eingesetzt werden sollte/darf und ob Schwangerschaft und Stillzeit gegen die Anwendung des Arzneimittels sprechen.
Immer:- Überempfindlichkeit gegen die Inhaltsstoffe- Herzinfarkt, der erst kurze Zeit zurückliegt (etwa 6 Monate)- Schlaganfall, der erst kurze Zeit zurückliegt (etwa 6 Monate)- Herzrhythmusstörungen lebensbedrohlich- Niedriger Blutdruck- Bluthochdruck- Angina pectoris- Herzschwäche mit Ruhebeschwerden- Schwere Leberfunktionsstörung- Schwere Nierenfunktionsstörung- Sehverlust durch einen Gefäßverschluss am Auge- Erbliche Netzhauterkrankung der AugenUnter Umständen - sprechen Sie hierzu mit Ihrem Arzt oder Apotheker:- Herz-Kreislauf-ErkrankungenDas Arzneimittel ist für Frauen nicht geeignet.- Kinder und Jugendliche unter 18 Jahren: Das Arzneimittel darf nicht angewendet werden.- Schwangerschaft: Das Arzneimittel ist für Frauen in der Regel nicht geeignet. Sollte sich die Frage nach einer Anwendung aus irgendwelchen Gründen trotzdem stellen, dann wenden Sie sich bitte an Ihren Arzt.- Stillzeit: Fragen Sie in Ausnahmefällen auch dazu Ihren Arzt, da das Arzneimittel für Frauen in der Regel nicht geeignet ist.Ist Ihnen das Arzneimittel trotz einer Gegenanzeige verordnet worden, sprechen Sie mit Ihrem Arzt oder Apotheker. Der therapeutische Nutzen kann höher sein, als das Risiko, das die Anwendung bei einer Gegenanzeige in sich birgt.",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament SPEDRA 100 mg Tabletten (PZN: 10130548) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/SPEDRA-100-mg-Tabletten-10130548.html
Avanafil,"""Spedra""",2014,3,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_S-14.html
Avanafil,"""Spedra""",2014,3,SPEDRA 50 mg Tabletten,"Gegenanzeigen
Gegenanzeigen von SPEDRA 50 mg Tabletten
Beschreibt, welche Erkrankungen oder Umstände gegen eine Anwendung des Arzneimittels sprechen, in welchen Altersgruppen das Arzneimittel nicht eingesetzt werden sollte/darf und ob Schwangerschaft und Stillzeit gegen die Anwendung des Arzneimittels sprechen.
Immer:- Überempfindlichkeit gegen die Inhaltsstoffe- Herzinfarkt, der erst kurze Zeit zurückliegt (etwa 6 Monate)- Schlaganfall, der erst kurze Zeit zurückliegt (etwa 6 Monate)- Herzrhythmusstörungen lebensbedrohlich- Niedriger Blutdruck- Bluthochdruck- Angina pectoris- Herzschwäche mit Ruhebeschwerden- Schwere Leberfunktionsstörung- Schwere Nierenfunktionsstörung- Sehverlust durch einen Gefäßverschluss am Auge- Erbliche Netzhauterkrankung der AugenUnter Umständen - sprechen Sie hierzu mit Ihrem Arzt oder Apotheker:- Herz-Kreislauf-ErkrankungenDas Arzneimittel ist für Frauen nicht geeignet.- Kinder und Jugendliche unter 18 Jahren: Das Arzneimittel darf nicht angewendet werden.- Schwangerschaft: Das Arzneimittel ist für Frauen in der Regel nicht geeignet. Sollte sich die Frage nach einer Anwendung aus irgendwelchen Gründen trotzdem stellen, dann wenden Sie sich bitte an Ihren Arzt.- Stillzeit: Fragen Sie in Ausnahmefällen auch dazu Ihren Arzt, da das Arzneimittel für Frauen in der Regel nicht geeignet ist.Ist Ihnen das Arzneimittel trotz einer Gegenanzeige verordnet worden, sprechen Sie mit Ihrem Arzt oder Apotheker. Der therapeutische Nutzen kann höher sein, als das Risiko, das die Anwendung bei einer Gegenanzeige in sich birgt.",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament SPEDRA 50 mg Tabletten (PZN: 10130519) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/SPEDRA-50-mg-Tabletten-10130519.html
Bedaquilin,"""Sirturo""",2014,5,SIRTURO 100 mg Tabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament SIRTURO 100 mg Tabletten (PZN: 11081214) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/SIRTURO-100-mg-Tabletten-11081214.html
Bedaquilin,"""Sirturo""",2014,5,SIRTURO 100 mg Tabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament SIRTURO 100 mg Tabletten (PZN: 11081214) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/SIRTURO-100-mg-11081214.html
Bedaquilin,"""Sirturo""",2014,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_S-12.html
Bedaquilin,"""Sirturo""",2014,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_S-10.html
Cabonzantinib,"""Cometriq""",2014,8,COMETRIQ 20/80 mg 140 mg/Tag Dos.f.28 Tage Hartk.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament COMETRIQ 20/80 mg 140 mg/Tag Dos.f.28 Tage Hartk. (PZN: 10357826) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/COMETRIQ-2080-mg-140-mgTag-Dos.f.28-Tage-Hartk.-10357826.html
Cabonzantinib,"""Cometriq""",2014,8,COMETRIQ 20/80 mg 100 mg/Tag Dos.f.28 Tage Hartk.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament COMETRIQ 20/80 mg 100 mg/Tag Dos.f.28 Tage Hartk. (PZN: 10357832) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/COMETRIQ-2080-mg-100-mgTag-Dos.f.28-Tage-Hartk.-10357832.html
Cabonzantinib,"""Cometriq""",2014,8,Medikamente eines Wirkstoffs,"Wirkstoffe von A-Z
Wählen Sie aus der Liste das Medikament aus, für das Sie genauere Informationen angezeigt bekommen wollen:",2015-11-09 16:09:07,Auflistung von Medikamenten eines bestimmten Wirkstoffs,de,0,https://www.apotheken-umschau.de/Medikamente/Wirkstofflisten/Cabozantinib-11551.html
Cabonzantinib,"""Cometriq""",2014,8,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_C-25.html
Cabonzantinib,"""Cometriq""",2014,8,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_C-23.html
Canaglifozin,"""Invokana""",2014,3,Apotheken Umschau,"Nach Untersuchung: Werte richtig einordnen Klinische Parameter wie Laborwerte und Messergebnisse sind in der Medizin unverzichtbar, können aber Patienten leicht verunsichern. Dabei verraten die Zahlen nicht nur Risiken – sondern auch Chancen",2018-03-20 13:20:00,"Gesundheits-Tipps und Infos zu Medizin, Krankheiten, Therapien, Laborwerten und Medikamenten. Plus Apotheken-, Notdienst- und Arztsuche",de,0,https://www.apotheken-umschau.de/
